trace,request_id,timestamp,source_ip,method,path,protocol,proc_ms,tls_version,negotiated_proto,cipher_suite,sni,sni_present,ja3,ja4_raw,alpn_offered_str,alpn_first,alpn_count,alpn_has_h2,alpn_has_http11,alpn_h2_position,alpn_preference,supported_ver_str,supported_ver_names,supported_ver_count,supported_ver_has_grease,supported_ver_has_tls13,supported_ver_has_tls12,supported_ver_has_tls11,supported_ver_grease_pos,supported_ver_profile,supported_ver_13_before_12,cipher_count,cipher_has_grease,cipher_grease_pos,cipher_seq_str,cipher_no_grease_str,curve_count,curve_has_grease,curve_grease_pos,curve_seq_str,curve_no_grease_str,sig_count,sig_has_grease,sig_grease_pos,sig_seq_str,sig_no_grease_str,has_pq_crypto,ja4_a,ja4_b,ja4_c,ja4_protocol,ja4_version,ja4_sni,ja4_cipher_count,ja4_ext_count,ja4_alpn_code,ak_raw,ak_settings_str,ak_window_update,ak_priority_str,ak_pseudo_order,ak_stream_count,ak_header_table,ak_enable_push,ak_max_concurrent,ak_init_window,ak_max_frame,ak_max_header_list,h2_pseudo_order
trial-003,cb5b8148-9234-4125-9f59-fdf715418e2d,2026-04-30 02:33:19.291867726+00:00,172.68.183.55,GET,/wp-admin/install.php,HTTP/2.0,0.168,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,1449472ba4c4ddb602762f628f080be4,t13d1412h2_e33ad33b3d25_6b314db333b6,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"772,771,770,769","TLS 1.3,TLS 1.2,TLS 1.1,TLS 1.0",4,False,True,True,True,,TLS1.3+TLS1.2+TLS1.1+TLS1.0,True,14,False,,"4865,4866,4867,49195,49196,49199,49200,49171,49192,156,157,47,53,10",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES128-GCM_ECDHE-RSA-AES256-GCM_ECDHE-RSA-AES128-CBC_49192_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC_10,7,False,,"29,23,24,25,4588,25497,65074",x25519_secp256r1_secp384r1_secp521r1_X25519MLKEM768_x25519Kyber768_65074,10,False,,"1027,2052,1025,1283,2053,1281,2054,1537,513,1539",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512_513_1539,True,t13d1412h2,e33ad33b3d25,6b314db333b6,t,13,d,14,12,h2,"2:0;3:1;4:8388608;5:65536|8323073|0|m,s,a,p",2:0;3:1;4:8388608;5:65536,8323073.0,0,"m,s,a,p",1.0,,0.0,1.0,8388608.0,65536.0,,":method,:scheme,:authority,:path"
trial-004,466a0d2e-12b4-469b-9187-95e59aafdafc,2026-04-30 02:53:26.648257782+00:00,205.172.168.145,GET,/subscribe-v1.html,HTTP/2.0,0.367,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,606bbaa40fb29431de65dd0c338fc9d3,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,1:1:0:256,"m,a,s,p",1.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-004,621322e7-0f93-4df4-8b92-2c33fc3005fa,2026-04-30 02:53:26.679790672+00:00,205.172.168.145,GET,/logger.js,HTTP/2.0,0.38,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,606bbaa40fb29431de65dd0c338fc9d3,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220","m,a,s,p",2.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-004,f9970d1a-d01c-4b00-9c1c-dbfc648ac7c5,2026-04-30 02:53:41.924019168+00:00,205.172.168.145,GET,/subscribe-v2.html,HTTP/2.0,0.527,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,606bbaa40fb29431de65dd0c338fc9d3,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110","m,a,s,p",4.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-004,a56766f0-7bdc-4bbc-b3c5-870b172c9ea0,2026-04-30 02:53:41.924215188+00:00,205.172.168.145,POST,/collect,HTTP/2.0,14.247,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,606bbaa40fb29431de65dd0c338fc9d3,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110","m,a,s,p",4.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-004,402e56c1-a206-42c5-9289-fc132ac9d08b,2026-04-30 02:53:41.944867391+00:00,205.172.168.145,POST,/collect,HTTP/2.0,0.27,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,606bbaa40fb29431de65dd0c338fc9d3,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110","m,a,s,p",5.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-004,40b345e7-d253-4a34-ab66-d58abb2ce4c0,2026-04-30 02:53:41.953374502+00:00,205.172.168.145,POST,/collect,HTTP/2.0,0.218,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,606bbaa40fb29431de65dd0c338fc9d3,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110","m,a,s,p",6.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-004,1a588113-c6bf-4012-863b-b387b46e674d,2026-04-30 02:53:54.717234881+00:00,205.172.168.145,GET,/subscribe-v3.html,HTTP/2.0,0.457,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,606bbaa40fb29431de65dd0c338fc9d3,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110","m,a,s,p",8.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-004,d1ada145-ef4e-47f0-a818-608be080a520,2026-04-30 02:53:54.717353924+00:00,205.172.168.145,POST,/collect,HTTP/2.0,20.237,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,606bbaa40fb29431de65dd0c338fc9d3,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110","m,a,s,p",8.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-004,d95982cf-11e6-42a6-b135-e4e7d5b883cf,2026-04-30 02:53:54.765310786+00:00,205.172.168.145,POST,/collect,HTTP/2.0,0.248,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,606bbaa40fb29431de65dd0c338fc9d3,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:0:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:0:110","m,a,s,p",9.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-004,a96474c7-f87b-4fbf-a179-4ad739112133,2026-04-30 02:53:54.767370905+00:00,205.172.168.145,POST,/collect,HTTP/2.0,0.277,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,606bbaa40fb29431de65dd0c338fc9d3,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:0:110,19:1:17:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:0:110,19:1:17:110","m,a,s,p",10.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-004,78182302-960b-462d-8d9a-1baab420f5b4,2026-04-30 02:54:08.395753154+00:00,205.172.168.145,GET,/s2-scroll-gate.html,HTTP/2.0,0.464,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,606bbaa40fb29431de65dd0c338fc9d3,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:0:110,19:1:17:110,21:1:0:256|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:0:110,19:1:17:110,21:1:0:256","m,a,s,p",11.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-004,cc2b902c-33f8-4e9c-82a4-260a23653948,2026-04-30 02:54:08.396489353+00:00,205.172.168.145,POST,/collect,HTTP/2.0,20.319,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,606bbaa40fb29431de65dd0c338fc9d3,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:0:110,19:1:17:110,21:1:0:256,23:1:21:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:0:110,19:1:17:110,21:1:0:256,23:1:21:110","m,a,s,p",12.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
