agent,trial,req_rate_hz,iri_median_ms,iri_std_ms,page_dwell_mean_s,page_dwell_std_s,iri_page_to_subres_ms,subresource_burst_ms,req_rate_hz_median,req_rate_hz_cv
gemini_computer_use,trial-021,0.06775154677839913,12492.536,14495.299277637281,19.6797475,13.645632262625265,34.833000000000006,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-022,0.09709855086602866,12537.644999999999,7798.783632438264,13.731753166666666,6.399514381791338,33.07,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-023,0.10093489686535322,9229.143,8400.255975166381,13.209835,7.422066708688679,30.904999999999998,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-024,0.13738326844206378,8634.383,4099.483370545651,9.705209000000002,2.053772517765295,32.298,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-025,0.11781144737312575,9096.014000000001,5010.899670902744,11.317519333333335,2.8955734354081692,32.527,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-026,0.0928381552439632,10237.5895,8418.419115664998,16.157149999999998,11.610353764894315,10914.552500000002,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-027,0.0738486844701506,11822.31,13987.154654140848,18.054936833333333,13.388859453941869,34.8,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-028,0.0977564623070266,12477.265,7765.769408445705,13.639337,6.37943579601698,33.278,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-029,0.08777469928744609,12708.041,7651.203147998478,15.190406166666667,5.5678011143249515,36.284,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-030,0.07573728097135991,12362.3145,14853.357560213397,19.805305666666666,14.0678997348319,599.382,,0.0909340442223229,0.2594338413197614
heritrix,trial-001,0.37942578839461727,3160.176,45.974145801743795,3.226212,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-002,0.3664454679673526,3231.343,150.33036555766105,3.528127,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-003,0.31978029814396314,3501.049,671.0065564465818,4.931204,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-004,0.37903104251603836,3147.492,49.142235992066865,3.247715,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-005,0.3787505058686444,3150.935,54.0329112883991,3.253639,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-006,0.37907309300014996,3146.656,52.472613288266814,3.249341,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-007,0.3813431426653636,3148.716,26.746477454050112,3.125028,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-008,0.37984446508688086,3147.344,50.943905662993785,3.238008,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-009,0.3824170260218215,3130.9049999999997,26.35397427903405,3.136002,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-010,0.37882313038473403,3142.772,61.11175246382636,3.267274,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-011,0.377562896944459,3154.052,47.21644618456588,3.246776,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-012,0.3774838674405002,3159.786,56.30879611304076,3.263719,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-013,0.37921169094474716,3168.38,37.86604810777055,3.205679,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-014,0.37844799235232296,3135.205,55.852748837456524,3.256172,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-015,0.3791848019697892,3137.546,58.30280412810343,3.263214,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-016,0.37880576683797945,3153.1259999999997,44.37650114982048,3.235069,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-017,0.3809299846878844,3141.6110000000003,30.684694388245155,3.137473,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-018,0.3779256642893883,3154.747,44.10992063357186,3.248498,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-019,0.37777042664510524,3163.781,53.537551436351606,3.264769,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-020,0.37795549385082156,3148.7690000000002,40.091708263679784,3.235946,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-021,0.3780787424596921,3171.566,35.98380705956514,3.211761,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-022,0.37689763246726865,3155.178,74.80646728258179,3.312249,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-023,0.3787415403342697,3150.671,44.10419884546133,3.228439,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-024,0.3785449313275331,3143.736,41.031344222435564,3.227457,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-025,0.3779782084223498,3152.573,51.978382763414174,3.260338,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-026,0.37883908424743523,3159.766,44.59358919956999,3.231208,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-027,0.37844426859400765,3170.3179999999998,30.330265351625215,3.202462,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-028,0.37944332881079046,3145.172,35.654333780060924,3.193907,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-029,0.3780749544939533,3167.635,57.71030271277382,3.265039,,,,0.37874602310145705,0.02930589032956068
heritrix,trial-030,0.38162748603275204,3136.07,24.648727600020333,3.128551,,,,0.37874602310145705,0.02930589032956068
human,trial-001,0.08056180580898957,9596.714,15712.245224790295,16.715095,13.55023132315327,,,0.08229703254731335,4.897888534591901
human,trial-002,0.11514474673394805,10571.047999999999,3049.4348356531086,10.421665200000001,3.0508130138914935,,,0.08229703254731335,4.897888534591901
human,trial-003,0.2363276814701775,13.351999999999999,2692.96956643108,3.983219666666667,2.4089825027084495,,,0.08229703254731335,4.897888534591901
human,trial-004,0.10954946762628641,8499.498000000001,5042.428808518892,13.682268,10.517976651631454,,,0.08229703254731335,4.897888534591901
human,trial-005,0.07595710606008453,11.252,14507.940884868734,15.7983902,9.591216183074735,,,0.08229703254731335,4.897888534591901
human,trial-006,43.62240446693422,41.887,,0.045848,,,,0.08229703254731335,4.897888534591901
human,trial-007,0.0828684262694171,13676.922,9714.664666286313,25.226475499999996,19.349605902334172,35010.275428571425,20039.345,0.08229703254731335,4.897888534591901
human,trial-008,0.30908077461329203,2838.654,2107.4983084674113,4.923726833333334,1.241296000276069,11107.29975,,0.08229703254731335,4.897888534591901
human,trial-009,0.0,0.0,0.0,0.0,0.0,,,0.08229703254731335,4.897888534591901
human,trial-010,0.0,0.0,0.0,0.0,0.0,,,0.08229703254731335,4.897888534591901
human,trial-011,2.3297749903314338,858.452,,0.0,0.0,,,0.08229703254731335,4.897888534591901
human,trial-012,0.0,0.0,0.0,0.0,0.0,,,0.08229703254731335,4.897888534591901
human,trial-013,0.08172563882520963,12351.354000000001,12596.349010956861,18.039172833333335,10.238036078260292,,,0.08229703254731335,4.897888534591901
human,trial-014,0.16557360491819836,9059.414999999999,12487.010781007597,0.0,0.0,,,0.08229703254731335,4.897888534591901
human,trial-015,0.0,0.0,0.0,0.0,0.0,,,0.08229703254731335,4.897888534591901
human,trial-016,0.0,0.0,0.0,0.0,0.0,,,0.08229703254731335,4.897888534591901
human,trial-017,0.22584023294064987,4417.902,3998.4959036478663,5.635520545454546,4.205241346407513,2738.545,460.715,0.08229703254731335,4.897888534591901
human,trial-018,0.194437023881452,6620.786,3797.818062773066,7.20477925,3.221252835378441,,,0.08229703254731335,4.897888534591901
human,trial-019,0.17983121689374734,4418.763,5262.212838062258,8.38981,4.696916181850173,,,0.08229703254731335,4.897888534591901
human,trial-020,0.08365310896082344,13686.125,8639.932395314905,15.815863166666668,7.9476303515960876,,,0.08229703254731335,4.897888534591901
human,trial-021,0.13269929769741146,3715.1470000000004,12907.471031681562,6.1000515,1.9669367672592577,,,0.08229703254731335,4.897888534591901
human,trial-022,0.08660097116993716,8562.342999999999,10756.197150068328,10.739918750000001,7.711898831870782,,,0.08229703254731335,4.897888534591901
human,trial-023,0.07201009460549411,12121.029,14479.52927536864,21.572047666666666,13.804725132666043,,,0.08229703254731335,4.897888534591901
human,trial-024,0.0487721263591176,8388.253,,41.007029,,,,0.08229703254731335,4.897888534591901
human,trial-025,0.12533745412244443,1067.555,14732.856335625693,18.794507,18.25286705202554,1617.2953333333335,,0.08229703254731335,4.897888534591901
human,trial-026,0.06610951446775234,3880.8140000000003,28746.694380419198,43.34365083333333,39.526180221759766,29870.657333333333,6597.184,0.08229703254731335,4.897888534591901
human,trial-027,0.06311227452745473,60.90599999999999,17967.98099293179,21.926169166666668,14.678544717014494,,,0.08229703254731335,4.897888534591901
human,trial-028,0.06612615150427076,8855.822,13291.587703233668,18.706174166666667,12.43651892866512,,,0.08229703254731335,4.897888534591901
human,trial-029,0.026881195572355267,13182.764000000001,18640.89321542313,13.71516,,,,0.08229703254731335,4.897888534591901
human,trial-030,0.07402588839949185,48.617,15377.545501181181,18.457594333333336,12.734061100528733,,,0.08229703254731335,4.897888534591901
nutch,trial-001,0.4750657297974587,1049.8529999999998,4468.096747901111,1.0689107500000001,0.02317358869309344,,,0.468685504157334,0.018899737324441595
nutch,trial-002,0.47576899583541554,1043.066,4465.956043407109,1.0601064999999998,0.02086869455268669,,,0.468685504157334,0.018899737324441595
nutch,trial-003,0.47539515142108096,1045.031,4462.64107040455,1.06458125,0.025403142737005353,,,0.468685504157334,0.018899737324441595
nutch,trial-004,0.4680083530130846,1039.0330000000001,4570.819386070271,1.0634705,0.03428709213392119,,,0.468685504157334,0.018899737324441595
nutch,trial-005,0.4534271126401933,1037.9689999999998,4783.4956429734875,1.0597824999999998,0.029222544134052873,,,0.468685504157334,0.018899737324441595
nutch,trial-006,0.45201844031828203,1042.8619999999999,4800.26458499159,1.0634860000000002,0.02809673785335236,,,0.468685504157334,0.018899737324441595
nutch,trial-007,0.46949604939614886,1061.393,4547.327766361507,1.06681425,0.019430444005477596,,,0.468685504157334,0.018899737324441595
nutch,trial-008,0.45023106421004083,1040.471,4823.102746066666,1.0619117500000002,0.02934294140419466,,,0.468685504157334,0.018899737324441595
nutch,trial-009,0.4458962081822512,1041.524,4894.56021409547,1.06176075,0.029180995840615228,,,0.468685504157334,0.018899737324441595
nutch,trial-010,0.46491423058874126,1052.5249999999999,4608.894069625804,1.0664305,0.025620737856926257,,,0.468685504157334,0.018899737324441595
nutch,trial-011,0.47518884598725586,1036.743,4485.650300362235,1.0587642499999999,0.027111783986242376,,,0.468685504157334,0.018899737324441595
nutch,trial-012,0.4690559949079281,1048.072,4551.059316237767,1.0679395,0.03904460683628404,,,0.468685504157334,0.018899737324441595
nutch,trial-013,0.4724972632072582,1042.823,4514.442908064247,1.0608265000000001,0.029769097013513872,,,0.468685504157334,0.018899737324441595
nutch,trial-014,0.4799880386980756,1043.7,4422.494644413479,1.0552405,0.01827165116603675,,,0.468685504157334,0.018899737324441595
nutch,trial-015,0.469631981703138,1039.677,4564.586768267195,1.0564145,0.02184334946080078,,,0.468685504157334,0.018899737324441595
nutch,trial-016,0.47199990371201966,1046.8029999999999,4521.753104488568,1.06161725,0.022374076016303725,,,0.468685504157334,0.018899737324441595
nutch,trial-017,0.4567188654463976,1037.7099999999998,4737.3552266804045,1.0589452499999998,0.030625715636536627,,,0.468685504157334,0.018899737324441595
nutch,trial-018,0.4633619691030239,1043.393,4636.749318837451,1.0627365,0.02669209059503081,,,0.468685504157334,0.018899737324441595
nutch,trial-019,0.467870731995457,1039.197,4574.568265079938,1.063475,0.03328408006840509,,,0.468685504157334,0.018899737324441595
nutch,trial-020,0.46858478725430636,1038.243,4568.523415504271,1.0602695,0.026373074874449735,,,0.468685504157334,0.018899737324441595
nutch,trial-021,0.455019942102125,1042.982,4750.43953154535,1.063278,0.024876620845015657,,,0.468685504157334,0.018899737324441595
nutch,trial-022,0.47367885047616565,1043.721,4500.580765421863,1.06046325,0.027013428899654073,,,0.468685504157334,0.018899737324441595
nutch,trial-023,0.4773011388942138,1042.972,4448.436850527374,1.06198525,0.028999663600060382,,,0.468685504157334,0.018899737324441595
nutch,trial-024,0.4743208895840852,1042.964,4492.552465800313,1.0606485,0.023654080218854446,,,0.468685504157334,0.018899737324441595
nutch,trial-025,0.4700845811434737,1060.73,4535.251101993541,1.07018175,0.027297955825482594,,,0.468685504157334,0.018899737324441595
