agent_label,req_rate_hz,iri_median_ms,iri_std_ms,page_dwell_mean_s,page_dwell_std_s,iri_page_to_subres_ms,subresource_burst_ms,req_rate_hz_median,req_rate_hz_cv
6,0.4534271126401933,1037.9689999999998,4783.4956429734875,1.0597824999999998,0.0292225441340528,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.452018440318282,1042.862,4800.26458499159,1.0634860000000002,0.0280967378533523,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4694960493961488,1061.393,4547.327766361507,1.06681425,0.0194304440054775,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4502310642100408,1040.471,4823.102746066666,1.0619117500000002,0.0293429414041946,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4458962081822512,1041.524,4894.56021409547,1.06176075,0.0291809958406152,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4649142305887412,1052.525,4608.894069625804,1.0664305,0.0256207378569262,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4751888459872558,1036.743,4485.650300362235,1.05876425,0.0271117839862423,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4690559949079281,1048.072,4551.059316237767,1.0679395,0.039044606836284,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4724972632072582,1042.823,4514.442908064247,1.0608265,0.0297690970135138,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4799880386980756,1043.7,4422.494644413479,1.0552405,0.0182716511660367,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.469631981703138,1039.677,4564.586768267195,1.0564145,0.0218433494608007,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4719999037120196,1046.803,4521.753104488568,1.06161725,0.0223740760163037,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4567188654463976,1037.7099999999998,4737.3552266804045,1.0589452499999998,0.0306257156365366,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4633619691030239,1043.393,4636.749318837451,1.0627365,0.0266920905950308,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
