agent_label,req_rate_hz,iri_median_ms,iri_std_ms,page_dwell_mean_s,page_dwell_std_s,iri_page_to_subres_ms,subresource_burst_ms,req_rate_hz_median,req_rate_hz_cv,n_requests,n_nav,n_sub,nav_order_stability,n_unique_nav_hashes,n_headers_mean,n_headers_std,sf_site_none_rate,sf_violation_rate,sf_site_mode,headless_rate,ch_incoherence_rate,ch_mobile_matches_rate,ch_platform_matches_rate,ch_brand_count_mode,accept_lang_rate,has_priority_rate,has_sec_ch_ua_rate,has_upgrade_ins_rate,has_connection_rate,has_cache_control_rate,ua_family_mode,ua_os_mode,ua_version_mode,ua_version_n_distinct,ua_family_n_distinct,priority_correct_rate,has_nonstandard_rate,n_nonstandard_distinct,ns_hdr_X-Requested-With,ns_hdr_Pragma,ns_hdr_Cf-Ew-Via,ns_hdr_Keep-Alive,ns_hdr_Accept-Charset,ns_hdr_X-Envoy-Expected-Rq-Timeout-Ms,ns_hdr_X-Forwarded-Proto,ns_hdr_Signature,ns_hdr_From,ns_hdr_Cf-Ray,ns_hdr_Cf-Visitor,ns_hdr_Amp-Cache-Transform,ns_hdr_Cf-Worker,ns_hdr_Sec-Gpc,ns_hdr_X-Request-Id,ns_hdr_Signature-Input,ns_hdr_Cdn-Loop,ns_hdr_Signature-Agent,f1_frac_kyber768,f1_frac_mlkem768,f2_frac_firefox_ja4,f2_frac_h2,f2_frac_pq,f3_mean_ak_window,f3_frac_win_firefox,f3_mean_init_window,f4_frac_s3_w110,f4_frac_s3_w220,f5_frac_s5_w110,f5_frac_s5_w220,f5_frac_s5_w256,f6_stream3_coverage,f6_stream5_coverage,f7_ja3_diversity,f7_ip_diversity,f8_mean_cipher_count,f8_mean_curve_count,f8_mean_sig_count,f9_h2_pseudo_order,f9_ak_pseudo_order,f10_frac_ext16,f10_frac_ext17,f10_frac_firefox_ext,f11_grease_cipher,f11_grease_curve,f11_grease_ver,f12_log_n_requests,n_events,duration_s,event_rate_hz,n_pages,n_clicks,n_keydowns,n_mousemoves,n_scrolls,n_app_events,n_inputs,n_focus,n_tab_switches,iei_mean_ms,iei_median_ms,iei_std_ms,iei_p95_ms,iei_burst_ratio,mousemove_ratio,keydown_ratio,scroll_ratio,input_ratio,click_ratio,app_event_ratio,kbd_vs_mouse,S1_subscribe_v1__mousemove_prop,S1_subscribe_v1__keydown_prop,S1_subscribe_v1__input_prop,S1_subscribe_v1__click_prop,S1_subscribe_v1__visited,S2_subscribe_v2__mousemove_prop,S2_subscribe_v2__keydown_prop,S2_subscribe_v2__input_prop,S2_subscribe_v2__click_prop,S2_subscribe_v2__visited,S3_subscribe_v3__mousemove_prop,S3_subscribe_v3__keydown_prop,S3_subscribe_v3__input_prop,S3_subscribe_v3__click_prop,S3_subscribe_v3__visited,S4_scroll_gate__mousemove_prop,S4_scroll_gate__keydown_prop,S4_scroll_gate__scroll_prop,S4_scroll_gate__click_prop,S4_scroll_gate__visited,S5_hover_reveal__mousemove_prop,S5_hover_reveal__keydown_prop,S5_hover_reveal__click_prop,S5_hover_reveal__visited,S6_dom_mismatch__mousemove_prop,S6_dom_mismatch__keydown_prop,S6_dom_mismatch__click_prop,S6_dom_mismatch__visited,S7_delayed_feedback__mousemove_prop,S7_delayed_feedback__click_prop,S7_delayed_feedback__visited,nonform_keydown_count,nonform_keydown_ratio,focus_to_input_latency_mean_ms,focus_to_input_latency_std_ms,click_hold_mean_ms,click_hold_std_ms,mouse_traj_total_px,mouse_traj_mean_px_per_page,click_x_mean,click_y_mean,click_x_std,click_y_std,n_unique_click_targets,enter_key_count,enter_key_ratio,n_unique_keys,modifier_key_count,modifier_key_ratio,key_entropy,max_scroll_depth_px,scroll_depth_mean_px,n_unique_pages,pages_visited_bitmask,page_dwell_mean_s_beh,page_dwell_std_s_beh,page_dwell_min_s,page_dwell_max_s,n_successful_submits,n_blocked_submits,hover_reveal_correct,dom_mismatch_correct,dom_mismatch_wrong,false_cue_clicks,n_hover_events,n_select_events,delayed_feedback_completed,inter_page_gap_mean_ms,inter_page_gap_std_ms,load_to_first_interact_mean_ms,load_to_first_interact_std_ms,nav_via_tab_clicks
3,0.0688195592619935,13877.999000000002,13406.0897059459,19.374337,12.32031907506438,33.829,563.4449999999999,0.0909340442223229,0.2594338413197614,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,2,0,147.0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196,214,76.67080004882813,2.7911538664486764,6,7,40,9,1,46,32,4,6,409.3668480531417,0.60009765625,1423.458571936516,4438.450097656243,0.9144385026737968,0.0410958904109589,0.182648401826484,0.0045662100456621,0.1461187214611872,0.0319634703196347,0.2100456621004566,0.6326530612244898,0.0,0.0,0.0,0.0,1,0.0219780219780219,0.2197802197802197,0.1758241758241758,0.0219780219780219,1,0.0120481927710843,0.2409638554216867,0.1927710843373494,0.0120481927710843,1,0.15,0.0,0.05,0.15,1,0.1666666666666666,0.0,0.0,1,0.0909090909090909,0.0,0.0909090909090909,1,0.0,0.0,0,0,0.0,46.650146484375,5.586074517977125,0.7874755859375,0.3719791033086351,1383.3035404523116,230.5505900753853,684.7142857142857,446.57142857142856,138.53003800104665,81.88173818147149,6,2.0,0.05,16.0,4.0,0.1,3.8841837197561055,12.0,12.0,6,63,10.230900024414062,8.56117313932364,0.00110009765625,25.820900146484377,1,0,1,1,0,3,5,1,0,12.254572088068182,12.92720361187013,3033.240087890625,1662.8604713573056,0
4,0.0353011695748162,41992.139,3695.576212145816,42.49151,3.735976050982125,201.0675,563.4449999999999,0.0453001298809707,1.9147340502091368,3,3,0,0.3333333333333333,3,14.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,3,1.0,1.0,1.0,1.0,0.0,0.0,0,3,145.0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,15.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.3862943611198906,83,139.00039990234376,0.5971205842451716,3,6,0,23,5,16,0,5,3,1857.0305548773872,0.75,5763.025032281004,6914.35003662111,0.6805555555555556,0.2674418604651162,0.0,0.0581395348837209,0.0,0.0697674418604651,0.1860465116279069,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.2195121951219512,0.0,0.1219512195121951,0.073170731707317,1,0.32,0.0,0.04,1,0.3,0.0,0.1,1,0.0,0.0,0,0,0.0,158.933349609375,10.22207586409282,0.3142438616071428,0.1345418964513357,3495.5328027801593,1165.1776009267198,1144.6666666666667,292.1666666666667,199.4428907398473,285.1612993845179,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,56,25.75186669921875,24.493533754949297,10.543199951171877,54.007,0,0,1,1,0,0,5,1,0,500.0166829427083,551.7263447349847,29816.933268229168,2993.974039312327,3
0,0.0140149499900802,101493.2675,51926.449892721335,107.028566,28.05248635476851,30.761,10728.515,0.0216750119791353,5.414096322171311,9,7,1,0.1428571428571428,7,10.88888888888889,2.976761849915292,0.7777777777777778,0.1111111111111111,0,0.8888888888888888,0.8888888888888888,1.0,1.0,3,0.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.0,0.0,1,3,122.0,2,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,14.77777777777778,3.888888888888889,7.888888888888889,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046,83,657.7706999511719,0.1261837901964336,7,7,2,9,1,16,2,6,6,8431.300001878004,1.75,16460.140717029448,41669.609924316406,0.7692307692307693,0.1,0.0222222222222222,0.0111111111111111,0.0222222222222222,0.0777777777777777,0.1777777777777777,-0.6363636363636364,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0909090909090909,1,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,1,0.1111111111111111,0.0,0.0,0.1111111111111111,1,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,1,0.1666666666666666,0.0,0.0,1,0.0909090909090909,0.0,0.0909090909090909,1,0.0,0.0,1,0,0.0,25565.050048828125,1622.4565094325333,12.212493896484377,0.3980230304758969,1222.6952949863798,174.6707564266257,740.0,470.7142857142857,108.19735055289786,56.19227196484787,5,2.0,1.0,1.0,0.0,0.0,-1.4428232973175177e-12,12.0,12.0,7,127,82.9649667154948,24.32711769814017,35.8665,102.49690014648438,1,1,1,1,0,2,5,1,0,12.725016276041666,12.227887662806705,30867.271414620536,20082.262465914013,0
0,0.0230049654914398,49183.7585,30649.40504818976,68.56972379999999,5.219655992221254,85833.26266666666,563.4449999999999,0.0216750119791353,5.414096322171311,9,6,1,0.1666666666666666,6,11.88888888888889,0.3333333333333333,0.6666666666666666,0.2222222222222222,0,0.7777777777777778,0.7777777777777778,1.0,1.0,3,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.0,0.2222222222222222,1,3,122.0,1,2,1.0,0.2222222222222222,7,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1.0,0.2222222222222222,0.0,1.0,1.0,14031986.777777778,0.0,6757489.777777778,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.3333333333333333,14.77777777777778,4.666666666666667,8.444444444444445,0.0,0.0,0.7777777777777778,0.0,0.0,1.0,1.0,1.0,2.302585092994046,57,321.2804001464844,0.177415117679172,5,4,2,5,0,11,2,5,5,6176.751924954928,1.4000244140625,12378.6785743555,33595.530151367166,0.7884615384615384,0.0806451612903225,0.032258064516129,0.0,0.032258064516129,0.064516129032258,0.1774193548387097,-0.4285714285714285,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,1,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,1,0.1111111111111111,0.0,0.0,0.1111111111111111,1,0.1,0.0,0.0,0.1,1,0.1666666666666666,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,24.4500732421875,5.161914029360097,12.7999267578125,1.2027786301254255,375.487088408658,75.0974176817316,789.0,449.25,122.1310771261762,16.859715300087366,4,2.0,1.0,1.0,0.0,0.0,-1.4428232973175177e-12,0.0,0.0,5,31,43.583340039062506,7.594024996269618,36.37989990234375,52.02990014648437,1,1,0,0,0,2,2,0,0,14.119970703125,13.845346762099089,24914.23994140625,2913.3819727774635,0
5,0.0186444190199154,62486.2665,56984.26961493331,122.1133518,66.64187489430141,126704.21083333332,147335.35133333332,0.0267408265606834,0.2860558998772827,17,6,5,0.1666666666666666,6,11.117647058823527,3.479984786985004,0.1764705882352941,0.3529411764705882,1,0.0,0.3529411764705882,1.0,1.0,0,0.8235294117647058,0.6470588235294118,0.6470588235294118,0.3529411764705882,0.1764705882352941,0.1764705882352941,0,0,119.0,5,3,0.8181818181818182,0.1764705882352941,7,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0.1764705882352941,0.8823529411764706,0.0,0.8235294117647058,0.8823529411764706,14090241.0,0.0,6740845.714285715,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,0.4117647058823529,0.1176470588235294,0.5882352941176471,0.4117647058823529,19.294117647058822,5.176470588235294,10.058823529411764,0.0,0.0,0.1176470588235294,0.5294117647058824,0.0,1.0,1.0,1.0,2.8903717578961645,658,135.09640014648437,4.870596102387139,3,4,20,535,0,26,22,6,3,210.30265693664552,17.10009765625,2166.0297801774964,247.46486816406215,0.81875,0.8106060606060606,0.0303030303030303,0.0,0.0333333333333333,0.006060606060606,0.0393939393939393,-0.927927927927928,0.0,0.0,0.0,0.0,1,0.8168168168168168,0.03003003003003,0.033033033033033,0.006006006006006,1,0.8117283950617284,0.0308641975308641,0.0339506172839506,0.0061728395061728,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,894.4000244140625,156.55354493479652,0.7750244140625,0.359408971314216,3750.473233366574,1250.1577444555244,981.25,284.5,192.0961130961964,199.18584287042088,4,0.0,0.0,9.0,0.0,0.0,3.1219280948743777,0.0,0.0,3,7,19.407366699218752,16.839410339909943,0.0027001953125,30.186699951171875,1,0,0,0,0,0,0,0,0,223.180029296875,304.25784618053774,38185.80017089844,1033.224394143085,2
2,0.1010889235666017,13188.496,5469.920838483998,13.1897075,2.5143196001409804,28.015,563.4449999999999,0.0982373247983834,0.0855151565918412,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,2,0,147.0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196,327,75.4725,4.332703965020372,6,9,61,11,1,75,61,6,6,263.5986012278737,0.699951171875,1018.1059306986,3064.10009765625,0.93006993006993,0.033033033033033,0.1831831831831832,0.003003003003003,0.1831831831831832,0.027027027027027,0.2252252252252252,0.6944444444444444,0.0204081632653061,0.2040816326530612,0.2040816326530612,0.0204081632653061,1,0.0196078431372549,0.2058823529411764,0.2058823529411764,0.0196078431372549,1,0.0204081632653061,0.2040816326530612,0.2040816326530612,0.0204081632653061,1,0.1538461538461538,0.0,0.0769230769230769,0.0769230769230769,1,0.1818181818181818,0.0,0.0909090909090909,1,0.0909090909090909,0.0,0.0909090909090909,1,0.0,0.0,0,0,0.0,2725.1665852864585,222.8142732441782,1.244384765625,0.589712267235774,1578.2601632511864,263.0433605418644,728.0,460.0,102.8056418685278,49.1553659329274,7,0.0,0.0,16.0,0.0,0.0,3.723816471387363,5.0,5.0,6,63,11.415716674804688,2.8819272518218257,8.508800048828125,15.84010009765625,2,0,1,1,0,4,5,1,0,12.158345540364584,11.77487800626356,3279.233357747396,1613.727226124243,0
4,0.0741498863826007,18335.0205,9578.67419075697,20.229296,2.844314539925428,114.226,115.382,0.0453001298809707,1.9147340502091368,9,7,2,0.1428571428571428,7,12.0,0.0,0.7777777777777778,0.7777777777777778,0,0.0,0.0,1.0,1.0,2,1.0,1.0,1.0,0.7777777777777778,0.0,0.0,2,0,147.0,1,1,0.8888888888888888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046,332,99.4755,3.337505214851898,6,6,60,6,1,81,66,7,6,345.7344957943162,2.099853515625,2448.627822303625,84.39016113281248,0.9059233449477352,0.0177514792899408,0.1775147928994082,0.0029585798816568,0.1952662721893491,0.0177514792899408,0.2396449704142011,0.8181818181818182,0.0099009900990099,0.198019801980198,0.2178217821782178,0.0099009900990099,1,0.0099009900990099,0.198019801980198,0.2178217821782178,0.0099009900990099,1,0.0099009900990099,0.198019801980198,0.2178217821782178,0.0099009900990099,1,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,1,0.1,0.0,0.1,1,0.1,0.0,0.1,1,0.0,0.0,0,0,0.0,8.933349609375,1.0784291653793276,83.36665852864583,0.9542892526537398,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530977,6,0.0,0.0,16.0,6.0,0.1,3.809346636494888,0.0,0.0,6,63,1.0856833089192708,0.2279100800739077,0.84060009765625,1.3025,2,0,1,1,0,1,3,1,0,18.49997965494792,18.269666833881324,19068.883382161457,2659.3467201578555,0
1,0.1053144712930947,33.8285,3119.0213363717035,14.243056833333334,10.030281584903616,136.275,125.171,0.0560801989128346,0.9253304433967846,9,7,2,0.1428571428571428,7,12.0,0.0,0.7777777777777778,0.7777777777777778,0,0.0,0.0,1.0,1.0,2,1.0,1.0,1.0,0.7777777777777778,0.0,0.0,2,0,128.0,1,1,0.8888888888888888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046,368,75.98159985351562,4.84327785555272,6,6,69,6,1,90,75,7,6,243.80677372101815,2.099853515625,2146.442889792235,89.56492919921887,0.8935483870967742,0.0160427807486631,0.1844919786096256,0.0026737967914438,0.2005347593582887,0.0160427807486631,0.2406417112299465,0.84,0.0088495575221238,0.2035398230088495,0.2212389380530973,0.0088495575221238,1,0.0088495575221238,0.2035398230088495,0.2212389380530973,0.0088495575221238,1,0.0088495575221238,0.2035398230088495,0.2212389380530973,0.0088495575221238,1,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,1,0.1,0.0,0.1,1,0.1,0.0,0.1,1,0.0,0.0,0,0,0.0,4.899983723958333,3.8999305139163183,84.2166748046875,1.0400985686422628,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530977,6,0.0,0.0,18.0,6.0,0.0869565217391304,3.958061231267945,0.0,0.0,6,63,1.149649943033854,0.2670885981554814,0.87010009765625,1.4155,2,0,1,1,0,1,3,1,0,37.458333333333336,39.452935943333664,12991.333374023438,10121.896922715112,0
0,0.0326562693763933,874.743,25939.89707165254,76.5549785,19.141941018619207,21149.229333333333,47830.432,0.0216750119791353,5.414096322171311,10,5,1,0.2,5,12.0,0.4714045207910317,0.4,0.4,2,0.6,0.6,1.0,1.0,3,0.4,0.6,0.6,0.5,0.0,0.4,1,3,122.0,1,2,1.0,0.4,7,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1.0,0.4,0.0,1.0,1.0,12727092.2,0.0,7130316.8,0.0,1.0,0.0,0.0,1.0,0.5,0.4,0.2,0.5,14.6,5.2,8.8,0.0,0.0,0.6,0.0,0.0,1.0,1.0,1.0,2.3978952727983707,66,285.4316999511719,0.2312286967820689,4,5,2,7,0,13,2,7,4,4677.963931224385,1.099853515625,10343.903842315767,26172.599853515625,0.8032786885245902,0.1,0.0285714285714285,0.0,0.0285714285714285,0.0714285714285714,0.1857142857142857,-0.5555555555555556,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,1,0.08,0.04,0.04,0.08,1,0.0,0.0,0.0,0.0,0,0.1333333333333333,0.0,0.0,0.1333333333333333,1,0.1666666666666666,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,40.300048828125,28.991378028648448,12.716593424479166,1.160122602255259,1390.7100828345413,347.6775207086353,851.8,381.8,175.80159271178405,151.52788522248966,5,2.0,1.0,1.0,0.0,0.0,-1.4428232973175177e-12,0.0,0.0,4,27,53.039199951171874,19.374295358583097,37.20080004882813,78.86209985351563,1,1,1,0,0,2,3,0,0,13.637451171875,13.352347932726556,23419.67498779297,2695.3126312746053,1
4,0.053323209665237,16824.6665,24228.14630699611,28.130339666666668,24.231843678850357,108.517,115.114,0.0453001298809707,1.9147340502091368,9,7,2,0.1428571428571428,7,12.0,0.0,0.7777777777777778,0.7777777777777778,0,0.0,0.0,1.0,1.0,2,1.0,1.0,1.0,0.7777777777777778,0.0,0.0,2,0,147.0,1,1,0.8888888888888888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046,320,145.5027001953125,2.1992719005932857,6,6,57,6,1,78,63,7,6,526.2706537661345,2.0999755859375,4923.333013700327,118.0999755859375,0.9021739130434784,0.0184049079754601,0.1748466257668711,0.0030674846625766,0.1932515337423312,0.0184049079754601,0.2392638036809816,0.8095238095238095,0.0103092783505154,0.1958762886597938,0.2164948453608247,0.0103092783505154,1,0.0103092783505154,0.1958762886597938,0.2164948453608247,0.0103092783505154,1,0.0103092783505154,0.1958762886597938,0.2164948453608247,0.0103092783505154,1,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,1,0.1,0.0,0.1,1,0.1,0.0,0.1,1,0.0,0.0,0,0,0.0,9.466634114583334,0.9503905463960142,83.96671549479167,0.9605614978431692,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530977,6,0.0,0.0,16.0,6.0,0.1052631578947368,3.813631241452722,0.0,0.0,6,63,1.0892166341145832,0.225944047484686,0.848300048828125,1.295599853515625,2,0,1,1,0,1,3,1,0,18.525004069010414,17.728252867050017,26967.316772460938,24120.09642282484,0
5,0.0209173488454718,50286.515,32359.983202118285,63.742941,24.22310616672492,777.749,563.4449999999999,0.0267408265606834,0.2860558998772827,8,7,1,0.1428571428571428,7,13.625,0.7440238091428449,0.125,0.0,1,0.0,0.0,1.0,1.0,3,1.0,1.0,1.0,0.875,0.0,0.0,0,3,145.0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,0.75,0.0,0.875,0.25,15.0,4.0,8.0,0.0,0.0,0.25,0.75,0.0,1.0,1.0,1.0,2.1972245773362196,226,354.27440014648437,0.6379235979414661,6,11,20,40,4,41,22,12,6,1646.6267605633802,1.39990234375,6656.425239246061,5233.720019531249,0.6713615023474179,0.1724137931034483,0.0862068965517241,0.0172413793103448,0.0948275862068965,0.0474137931034482,0.1767241379310344,-0.3333333333333333,0.1029411764705882,0.1470588235294117,0.1617647058823529,0.0294117647058823,1,0.1029411764705882,0.1470588235294117,0.1617647058823529,0.0294117647058823,1,0.25,0.0,0.0,0.0833333333333333,1,0.2307692307692307,0.0,0.1025641025641025,0.0769230769230769,1,0.32,0.0,0.04,1,0.3,0.0,0.1,1,0.0,0.0,0,0,0.0,1243.0999755859375,235.3251713055813,0.7916463216145834,0.34241381102974,7132.3139510328965,1188.718991838816,1025.2727272727273,273.09090909090907,259.947337323963,235.35651873082017,11,0.0,0.0,9.0,0.0,0.0,3.1219280948743777,0.0,0.0,6,63,24.406833374023435,20.108755808064664,4.900400146484375,62.354,1,0,1,1,0,0,5,1,0,696.875,761.4950973006328,37985.699951171875,9071.867862226352,6
2,0.0932096404121208,14339.061,5646.55836558134,14.304671999999998,1.8668171735403547,31.306,563.4449999999999,0.0982373247983834,0.0855151565918412,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,2,0,147.0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196,329,82.39219995117188,3.9930964362521624,6,9,62,11,1,74,62,6,6,292.8850523381895,0.699951171875,1133.848606932915,3102.800048828125,0.9323843416370108,0.0328358208955223,0.1850746268656716,0.0029850746268656,0.1850746268656716,0.026865671641791,0.2208955223880597,0.6986301369863014,0.0188679245283018,0.2075471698113207,0.2075471698113207,0.0188679245283018,1,0.0204081632653061,0.2040816326530612,0.2040816326530612,0.0204081632653061,1,0.0204081632653061,0.2040816326530612,0.2040816326530612,0.0204081632653061,1,0.1818181818181818,0.0,0.0909090909090909,0.0909090909090909,1,0.1818181818181818,0.0,0.0909090909090909,1,0.0909090909090909,0.0,0.0909090909090909,1,0.0,0.0,0,0,0.0,3126.3333333333335,288.7104341269882,1.13330078125,0.3674334453145568,1556.1429880566732,259.3571646761122,727.7777777777778,459.8888888888889,103.04583661868364,49.026636750965395,7,0.0,0.0,16.0,0.0,0.0,3.721621464800702,5.0,5.0,6,63,11.679033284505207,1.7036412586941234,9.8452001953125,14.853199951171876,2,0,1,1,0,2,3,1,0,13.45831298828125,13.48409039885092,4549.0833740234375,1215.68807576089,0
2,0.1141837436352982,9441.222,5158.511604787739,14.596356833333331,2.847231149474058,16940.555750000003,7572.931,0.0982373247983834,0.0855151565918412,10,7,1,0.1428571428571428,7,10.8,2.820559440174157,0.7,0.2,0,0.8,0.1,0.9,1.0,3,0.1,0.8,0.8,0.8,0.1,0.1,2,0,147.0,3,3,1.0,0.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.8,0.8,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7,0.6,0.3,0.3,15.2,3.9,8.3,0.0,0.0,0.8,0.0,0.0,1.0,1.0,1.0,2.3978952727983707,306,83.31510009765626,3.6728036051247344,6,9,56,11,1,69,56,6,6,312.56466238839283,0.699951171875,1153.475008605741,3563.7750244140625,0.9172932330827068,0.0352564102564102,0.1794871794871795,0.0032051282051282,0.1794871794871795,0.0288461538461538,0.2211538461538461,0.6716417910447762,0.0204081632653061,0.2040816326530612,0.2040816326530612,0.0204081632653061,1,0.0222222222222222,0.2,0.2,0.0222222222222222,1,0.0222222222222222,0.2,0.2,0.0222222222222222,1,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,1,0.1818181818181818,0.0,0.0909090909090909,1,0.0909090909090909,0.0,0.0909090909090909,1,0.0,0.0,0,0,0.0,3077.800048828125,674.4010765709714,1.2333713107638888,0.6123491900081987,1576.2493706269815,262.70822843783026,727.5555555555555,460.22222222222223,102.72671404156652,49.06316790062016,7,0.0,0.0,14.0,0.0,0.0,3.565872002882553,5.0,5.0,6,63,11.807133341471356,2.640345462873453,9.4215,16.237599853515626,2,0,1,1,0,3,4,1,0,19.45001220703125,21.142257934971365,2703.7166748046875,2008.9685563688763,0
